PLAYER_ID,Player,Team,Age,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,ORB,DRB,PlusMinus,WinPct,Season,NetRtg,USG%,PIE,ORtg,DRtg,TS%,AST%,REB%,Height_IN,Height,Weight,DraftYear,DraftRound,DraftNumber,BPM,WS,WS40,Pos
100915,Lindsay Whalen,CON,26.0,34,29.9,13.0,4.5,4.9,2.1,0.1,2.1,0.471,0.207,0.793,1.0,3.6,2.7,0.529,2007,4.7,0.194,0.163,96.6,91.8,0.565,0.287,0.073,68.0,5-8,150.0,2004.0,1.0,4.0,0.05,4.14,0.163,G
201046,Lindsey Harding,MIN,24.0,20,30.1,11.7,4.4,3.9,1.0,0.3,2.4,0.354,0.229,0.679,0.8,3.6,-3.7,0.25,2007,-6.5,0.235,0.087,96.8,103.3,0.42,0.238,0.075,68.0,5-8,139.0,2007.0,1.0,1.0,-5.34,1.31,0.087,G
200675,Lisa Willis,NYL,24.0,24,10.6,3.3,1.5,0.5,0.6,0.0,1.4,0.346,0.302,0.583,0.6,0.9,-2.7,0.417,2007,-11.3,0.207,0.036,77.7,89.0,0.458,0.116,0.071,71.0,5-11,170.0,2006.0,1.0,5.0,-8.7,0.23,0.036,G
200688,Liz Moeggenberg,CHI,24.0,23,9.1,1.6,1.3,0.3,0.1,0.1,0.4,0.415,0.167,0.4,1.1,0.2,-0.9,0.348,2007,-5.6,0.11,0.025,94.4,100.0,0.428,0.05,0.072,73.0,6-1,195.0,2006.0,2.0,18.0,-8.09,0.13,0.025,F
101028,Loree Moore,NYL,25.0,34,34.2,9.6,4.1,4.8,2.2,0.1,2.9,0.412,0.407,0.586,1.2,2.9,-2.0,0.471,2007,-2.6,0.164,0.1,93.0,95.6,0.52,0.258,0.062,69.0,5-9,165.0,2005.0,1.0,10.0,-4.58,2.91,0.1,G
100239,Margo Dydek,CON,34.0,32,19.6,6.5,6.4,0.9,0.3,1.9,1.6,0.481,0.4,0.789,1.1,5.3,2.7,0.531,2007,6.7,0.173,0.132,94.9,88.2,0.521,0.081,0.155,86.0,7-2,223.0,1998.0,1.0,1.0,-0.08,2.07,0.132,C
100685,Marie Ferdinand-Harris,SAN,29.0,34,14.1,4.8,2.4,0.8,0.6,0.1,1.1,0.359,0.222,0.9,1.0,1.4,-1.9,0.588,2007,-7.3,0.207,0.059,90.3,97.5,0.437,0.116,0.088,69.0,5-9,153.0,2001.0,1.0,8.0,-6.64,0.71,0.059,G
201037,Marta Fernandez,LAS,26.0,34,26.2,8.7,2.1,3.0,1.1,0.4,2.6,0.379,0.245,0.798,0.4,1.8,-3.2,0.294,2007,-5.8,0.198,0.082,92.4,98.2,0.462,0.199,0.041,71.0,5-11,138.0,,,,-5.71,1.83,0.082,G
200701,Megan Duffy,MIN,23.0,5,9.7,1.4,1.0,1.4,0.2,0.0,0.8,0.111,0.125,1.0,0.4,0.6,-3.2,0.6,2007,-16.1,0.133,0.0,89.2,105.3,0.325,0.25,0.056,67.0,5-7,135.0,2006.0,3.0,31.0,-12.44,0.0,0.0,G
100729,Michelle Snow,HOU,28.0,34,25.7,10.7,6.6,1.4,0.5,1.0,2.7,0.491,0.0,0.768,2.3,4.4,-4.8,0.382,2007,-9.6,0.213,0.121,89.1,98.8,0.548,0.11,0.134,77.0,6-5,158.0,2002.0,1.0,10.0,-6.22,2.64,0.121,C
200673,Monique Currie,WAS,25.0,33,25.2,10.7,4.0,1.8,0.7,0.2,1.5,0.44,0.341,0.785,1.4,2.7,1.5,0.485,2007,3.0,0.188,0.119,96.7,93.7,0.566,0.135,0.077,72.0,6-0,177.0,2006.0,1.0,3.0,-1.6,2.47,0.119,F
100199,Murriel Page,LAS,32.0,34,18.7,4.8,3.3,1.3,0.4,0.3,0.7,0.418,0.2,0.792,1.0,2.3,-1.9,0.294,2007,-4.5,0.138,0.074,90.8,95.3,0.451,0.127,0.086,74.0,6-2,160.0,1998.0,1.0,3.0,-6.25,1.18,0.074,F
100012,Mwadi Mabika,LAS,31.0,33,23.1,8.1,3.8,2.2,0.8,0.1,2.2,0.364,0.31,0.754,0.5,3.3,-2.5,0.303,2007,-5.1,0.198,0.074,90.3,95.4,0.472,0.169,0.081,71.0,5-11,165.0,,,,-5.59,1.41,0.074,G
100556,Nakia Sanford,WAS,32.0,34,29.2,11.0,7.1,0.7,0.8,0.8,2.6,0.53,0.0,0.665,2.9,4.2,-2.1,0.471,2007,-2.6,0.18,0.101,92.6,95.2,0.591,0.046,0.123,76.0,6-4,200.0,,,,-4.32,2.51,0.101,C-F
100932,Nicole Ohlde,MIN,26.0,34,27.1,11.5,6.1,1.6,0.5,0.6,2.4,0.374,0.0,0.845,2.0,4.1,-2.8,0.294,2007,-4.5,0.236,0.074,98.6,103.1,0.475,0.106,0.117,77.0,6-5,190.0,2004.0,1.0,6.0,-4.78,1.7,0.074,F-C
100919,Nicole Powell,SAC,26.0,34,28.0,12.3,5.4,1.7,1.4,0.3,1.9,0.376,0.384,0.963,1.9,3.6,3.1,0.559,2007,5.5,0.213,0.14,98.1,92.6,0.514,0.114,0.101,75.0,6-3,175.0,2004.0,1.0,3.0,0.2,3.33,0.14,F
200689,Nikki Blue,WAS,24.0,30,14.0,3.6,2.1,1.6,0.7,0.2,1.2,0.324,0.222,0.838,0.4,1.7,-1.0,0.467,2007,-3.7,0.165,0.069,90.3,94.0,0.43,0.22,0.074,68.0,5-8,163.0,2006.0,2.0,19.0,-5.62,0.72,0.069,G
100724,Nikki Teasley,WAS,29.0,33,22.6,5.2,2.2,3.3,0.7,0.2,1.9,0.336,0.329,0.933,0.6,1.6,-0.1,0.485,2007,0.5,0.138,0.067,95.6,95.1,0.501,0.247,0.049,72.0,6-0,169.0,2002.0,1.0,5.0,-4.39,1.25,0.067,G
201049,Noelle Quinn,MIN,23.0,34,19.7,2.8,2.6,4.4,0.9,0.4,2.0,0.298,0.184,0.625,0.5,2.1,-0.2,0.294,2007,-0.7,0.125,0.083,96.2,96.9,0.357,0.321,0.065,72.0,6-0,175.0,2007.0,1.0,4.0,-4.74,1.39,0.083,G
100415,Nykesha Sales,CON,32.0,26,28.4,13.0,4.0,3.0,1.4,0.4,2.2,0.397,0.338,0.878,1.3,2.7,3.9,0.538,2007,7.3,0.233,0.112,97.8,90.5,0.494,0.181,0.068,72.0,6-0,184.0,,,,0.66,2.07,0.112,F-G
100634,Penny Taylor,PHO,27.0,34,29.7,17.8,6.3,2.9,1.5,0.6,2.3,0.499,0.378,0.884,2.1,4.1,5.5,0.676,2007,9.5,0.231,0.157,106.6,97.0,0.625,0.164,0.098,73.0,6-1,168.0,2001.0,1.0,11.0,2.41,3.96,0.157,F
100888,Plenette Pierson,DET,26.0,34,25.2,11.6,5.8,1.7,0.8,0.9,2.3,0.478,0.0,0.754,2.1,3.7,7.0,0.706,2007,14.4,0.221,0.131,103.9,89.5,0.536,0.122,0.114,74.0,6-2,181.0,2003.0,1.0,4.0,3.7,2.81,0.131,F
100944,Rebekkah Brunson,SAC,26.0,33,26.8,11.0,8.6,0.6,1.2,0.8,1.6,0.472,0.0,0.686,3.9,4.7,2.0,0.545,2007,4.7,0.195,0.168,96.6,92.0,0.527,0.048,0.167,74.0,6-2,175.0,2004.0,1.0,10.0,0.17,3.71,0.168,F
101033,Roneeka Hodges,HOU,25.0,29,11.2,3.5,1.0,0.9,0.4,0.0,0.7,0.284,0.303,0.909,0.3,0.7,-2.2,0.414,2007,-11.0,0.181,0.054,89.3,100.3,0.43,0.138,0.046,71.0,5-11,165.0,2004.0,2.0,25.0,-8.6,0.44,0.054,G
100656,Ruth Riley,SAN,28.0,30,25.8,5.9,4.9,1.2,0.9,2.0,2.3,0.371,0.185,0.931,1.1,3.9,3.6,0.6,2007,8.1,0.164,0.049,97.2,89.1,0.426,0.079,0.102,77.0,6-5,198.0,2001.0,1.0,5.0,-1.32,0.95,0.049,C
101023,Sancho Lyttle,HOU,24.0,31,15.7,5.8,5.2,0.9,1.2,0.6,1.3,0.49,0.0,0.569,2.1,3.1,2.0,0.419,2007,7.4,0.188,0.142,94.9,87.6,0.51,0.106,0.167,76.0,6-4,175.0,2005.0,1.0,5.0,0.62,1.73,0.142,F
200684,Scholanda Dorrell,SAC,25.0,34,14.9,5.5,1.4,0.9,1.0,0.3,1.4,0.399,0.25,0.697,0.6,0.7,-0.7,0.559,2007,-1.9,0.203,0.067,89.1,91.0,0.477,0.114,0.046,71.0,5-11,155.0,2006.0,1.0,14.0,-4.38,0.85,0.067,G
200671,Seimone Augustus,MIN,24.0,34,32.2,22.6,4.0,2.3,1.2,0.6,2.4,0.508,0.419,0.873,1.1,2.9,-2.0,0.294,2007,-2.8,0.285,0.18,98.5,101.3,0.583,0.158,0.062,72.0,6-0,179.0,2006.0,1.0,1.0,-1.25,4.93,0.18,G-F
100937,Shameka Christon,NYL,26.0,33,32.3,11.2,4.5,2.1,1.0,0.6,2.5,0.36,0.328,0.795,1.0,3.5,-3.0,0.485,2007,-4.9,0.198,0.077,89.8,94.7,0.485,0.128,0.071,73.0,6-1,170.0,2004.0,1.0,5.0,-5.45,2.05,0.077,G
200686,Shanna Zolman,SAN,24.0,34,16.1,9.2,1.4,0.8,0.4,0.1,1.2,0.393,0.409,0.897,0.1,1.2,0.4,0.588,2007,-0.6,0.253,0.117,91.8,92.3,0.551,0.111,0.042,70.0,5-10,155.0,2006.0,2.0,16.0,-2.11,1.6,0.117,G
100410,Shannon Johnson,DET,33.0,33,16.7,5.8,1.8,1.7,0.6,0.1,1.2,0.343,0.414,0.82,0.5,1.3,2.2,0.727,2007,6.4,0.176,0.07,97.2,90.8,0.5,0.168,0.054,67.0,5-7,152.0,,,,-1.4,0.96,0.07,G
201062,Shay Murphy,MIN,23.0,32,13.6,5.2,3.3,0.5,0.6,0.3,0.6,0.372,0.273,0.848,1.6,1.7,-0.8,0.313,2007,-2.0,0.173,0.11,94.4,96.4,0.499,0.069,0.118,71.0,5-11,164.0,,,,-4.0,1.2,0.11,G
100416,Sheri Sam,IND,34.0,33,17.9,5.0,2.9,1.3,0.9,0.2,1.2,0.339,0.273,0.69,1.1,1.9,-0.6,0.606,2007,-0.9,0.188,0.074,85.8,86.8,0.401,0.144,0.082,72.0,6-0,160.0,1999.0,2.0,20.0,-4.06,1.09,0.074,G-F
200682,Sherill Baker,LAS,25.0,27,18.7,7.7,2.6,2.9,1.3,0.1,2.4,0.335,0.235,0.833,0.6,2.0,-2.9,0.259,2007,-7.2,0.248,0.088,89.9,97.1,0.45,0.284,0.069,68.0,5-8,125.0,2006.0,1.0,12.0,-5.4,1.11,0.088,G
100072,Sheryl Swoopes,HOU,37.0,3,35.3,7.7,5.7,3.7,1.7,0.3,3.0,0.36,0.143,1.0,1.0,4.7,-16.3,0.0,2007,-22.7,0.141,0.088,87.8,110.5,0.43,0.193,0.079,72.0,6-0,145.0,1997.0,,,-13.2,0.23,0.088,F-G
101032,Shyra Ely-Gash,SEA,24.0,29,9.7,2.2,1.3,0.4,0.3,0.0,0.7,0.323,0.333,0.645,0.3,1.0,-2.1,0.483,2007,-11.3,0.149,0.025,89.1,100.4,0.43,0.071,0.07,74.0,6-2,182.0,,,,-9.78,0.18,0.025,F
201086,Sidney Spencer,LAS,23.0,34,24.4,9.6,4.1,1.2,0.8,0.3,1.0,0.393,0.439,0.881,1.4,2.6,-1.6,0.294,2007,-3.2,0.18,0.09,94.9,98.1,0.513,0.09,0.082,75.0,6-3,183.0,2007.0,2.0,25.0,-4.78,1.87,0.09,G
200674,Sophia Young-Malcolm,SAN,24.0,33,33.5,16.8,5.8,1.5,1.5,0.4,1.8,0.478,0.0,0.749,2.2,3.7,1.5,0.606,2007,2.8,0.238,0.133,98.7,96.0,0.53,0.093,0.092,73.0,6-1,165.0,2006.0,1.0,4.0,-0.65,3.68,0.133,F
100722,Stacey Dales,CHI,28.0,31,25.8,10.0,1.6,2.6,0.6,0.0,1.8,0.351,0.345,0.861,0.4,1.2,-0.5,0.387,2007,-1.9,0.206,0.068,94.6,96.5,0.488,0.18,0.031,72.0,6-0,155.0,2002.0,1.0,3.0,-4.31,1.36,0.068,F
100470,Stacey Lovelace,WAS,33.0,9,11.6,2.7,1.4,0.2,0.4,0.0,0.8,0.429,0.286,0.5,0.7,0.8,-2.6,0.444,2007,-12.1,0.13,0.015,89.3,101.4,0.489,0.035,0.064,76.0,6-4,170.0,,,,-10.59,0.04,0.015,C
201070,Stephanie Raymond,CHI,23.0,20,8.9,3.1,0.7,1.4,0.2,0.0,0.9,0.333,0.326,0.538,0.1,0.6,-0.8,0.45,2007,-5.8,0.204,0.069,90.6,96.3,0.464,0.287,0.038,65.0,5-5,139.0,2007.0,2.0,20.0,-5.88,0.31,0.069,G
100720,Sue Bird,SEA,27.0,29,31.7,10.4,2.0,4.9,1.5,0.3,2.3,0.428,0.338,0.846,0.3,1.7,5.2,0.517,2007,8.5,0.168,0.097,106.6,98.1,0.527,0.254,0.031,69.0,5-9,150.0,2002.0,1.0,1.0,-0.14,2.23,0.097,G
100658,Svetlana Abrosimova,MIN,27.0,34,24.8,10.1,4.4,2.5,1.3,0.1,2.0,0.443,0.446,0.837,1.6,2.9,-1.9,0.294,2007,-3.4,0.193,0.11,97.1,100.4,0.544,0.18,0.09,74.0,6-2,169.0,2001.0,1.0,7.0,-4.26,2.32,0.11,F
100721,Swin Cash,DET,28.0,31,30.6,11.1,6.1,2.5,0.6,0.4,2.6,0.413,0.0,0.76,1.7,4.4,2.4,0.774,2007,4.0,0.198,0.105,95.6,91.6,0.48,0.144,0.096,73.0,6-1,162.0,2002.0,1.0,2.0,-1.33,2.49,0.105,F
100412,Taj McWilliams-Franklin,LAS,37.0,29,29.3,11.1,5.9,1.7,1.2,1.0,1.7,0.49,0.231,0.773,2.4,3.5,-4.3,0.276,2007,-6.8,0.176,0.125,91.7,98.5,0.546,0.107,0.1,74.0,6-2,184.0,1999.0,3.0,32.0,-5.58,2.66,0.125,F-C
200678,Tamara James,WAS,24.0,31,12.9,5.4,1.6,1.1,0.8,0.1,0.9,0.388,0.36,0.849,0.5,1.1,-4.5,0.484,2007,-15.7,0.202,0.11,87.4,103.0,0.531,0.184,0.063,70.0,5-10,158.0,2006.0,1.0,8.0,-9.05,1.1,0.11,G-F
100734,Tamara Moore,HOU,28.0,15,18.7,3.9,1.7,2.8,1.1,0.1,2.0,0.375,0.286,1.0,0.5,1.1,-4.3,0.267,2007,-11.0,0.14,0.046,93.2,104.1,0.473,0.244,0.048,70.0,5-10,176.0,2002.0,1.0,15.0,-9.38,0.32,0.046,G
100008,Tamecka Dixon,HOU,32.0,18,27.2,12.0,3.2,3.2,1.3,0.3,2.1,0.439,0.294,0.861,0.7,2.5,0.9,0.5,2007,1.4,0.23,0.119,96.2,94.8,0.489,0.236,0.057,69.0,5-9,148.0,1997.0,2.0,14.0,-1.61,1.46,0.119,G
100646,Tamika Catchings,IND,28.0,21,32.3,16.6,9.0,4.7,3.1,1.0,3.0,0.417,0.311,0.82,2.6,6.4,10.0,0.762,2007,16.0,0.245,0.224,102.6,86.7,0.548,0.254,0.145,73.0,6-1,167.0,2001.0,1.0,3.0,6.56,3.8,0.224,F
100347,Tamika Whitmore,IND,31.0,34,25.9,10.9,5.0,1.5,0.6,0.3,2.5,0.415,0.3,0.763,1.3,3.7,1.5,0.618,2007,2.7,0.233,0.098,94.2,91.5,0.492,0.116,0.098,74.0,6-2,190.0,1999.0,3.0,30.0,-1.46,2.16,0.098,F
100628,Tammy Sutton-Brown,IND,30.0,34,25.3,12.0,5.4,0.9,1.0,1.4,2.5,0.485,0.0,0.716,1.9,3.5,2.4,0.618,2007,5.0,0.239,0.115,95.1,90.0,0.545,0.067,0.11,76.0,6-4,199.0,2001.0,2.0,18.0,-0.12,2.47,0.115,C
101020,Tan White,IND,25.0,34,24.7,10.8,2.6,1.9,1.1,0.3,2.9,0.386,0.339,0.841,0.7,1.9,3.2,0.618,2007,6.9,0.253,0.088,91.3,84.4,0.485,0.16,0.054,67.0,5-7,154.0,2005.0,1.0,2.0,0.31,1.85,0.088,G
100236,Tangela Smith,PHO,31.0,34,31.5,12.6,6.5,1.3,1.2,1.6,1.6,0.414,0.328,0.788,1.6,4.9,1.9,0.676,2007,3.5,0.195,0.091,102.5,99.0,0.484,0.066,0.092,76.0,6-4,160.0,1998.0,2.0,12.0,-1.86,2.44,0.091,C
101030,Tanisha Wright,SEA,24.0,34,16.1,4.1,1.3,2.0,0.9,0.1,1.6,0.4,0.273,0.846,0.5,0.8,-1.5,0.5,2007,-4.3,0.159,0.056,95.4,99.7,0.489,0.218,0.04,71.0,5-11,165.0,2005.0,1.0,12.0,-6.22,0.77,0.056,G
100555,Tausha Mills,DET,32.0,5,10.2,3.0,3.6,0.4,0.0,0.0,1.2,0.286,0.0,0.75,2.0,1.6,-1.2,0.4,2007,-9.3,0.223,-0.023,90.7,100.0,0.33,0.074,0.173,75.0,6-3,232.0,2000.0,1.0,2.0,-8.84,-0.03,-0.023,C
101024,Temeka Johnson,LAS,25.0,11,18.7,6.4,2.6,2.7,0.7,0.1,2.8,0.33,0.333,0.688,0.4,2.3,-3.3,0.182,2007,-8.3,0.265,0.044,83.9,92.3,0.368,0.294,0.066,63.0,5-3,145.0,2005.0,1.0,6.0,-6.46,0.23,0.044,G
100234,Ticha Penicheiro,SAC,33.0,32,23.0,5.5,2.5,4.4,1.5,0.0,1.8,0.308,0.214,0.822,0.6,2.0,2.7,0.563,2007,6.2,0.164,0.105,96.5,90.4,0.408,0.319,0.058,70.0,5-10,145.0,1998.0,1.0,2.0,-0.96,1.93,0.105,G
201050,Tiffany Jackson,NYL,23.0,34,13.9,5.1,3.1,0.6,0.7,0.4,1.4,0.416,0.0,0.57,0.9,2.1,-2.3,0.471,2007,-7.0,0.213,0.065,83.8,90.8,0.458,0.085,0.107,75.0,6-3,185.0,2007.0,1.0,5.0,-6.31,0.77,0.065,F
200699,Tiffany Stansbury,MIN,25.0,30,14.6,4.3,4.3,0.5,0.4,0.4,1.0,0.458,0.0,0.513,1.7,2.7,0.1,0.333,2007,1.2,0.156,0.066,96.7,95.5,0.474,0.056,0.148,75.0,6-3,183.0,2006.0,3.0,29.0,-3.86,0.72,0.066,F-C
100076,Tina Thompson,HOU,33.0,34,35.5,18.3,6.6,2.7,0.9,0.7,3.2,0.415,0.386,0.837,1.9,4.7,-2.3,0.382,2007,-3.2,0.244,0.144,95.2,98.4,0.542,0.15,0.096,74.0,6-2,178.0,1997.0,1.0,1.0,-2.74,4.35,0.144,F
100284,Tully Bevilaqua,IND,35.0,34,26.5,5.3,2.2,2.7,1.6,0.1,1.6,0.44,0.371,0.682,0.4,1.8,0.9,0.618,2007,1.3,0.105,0.074,93.1,91.7,0.564,0.169,0.043,67.0,5-7,145.0,,,,-4.43,1.67,0.074,G
100103,Vickie Johnson,SAN,36.0,30,28.4,8.1,4.8,3.5,1.1,0.3,1.2,0.444,0.429,0.821,1.7,3.1,4.0,0.6,2007,7.4,0.141,0.132,100.0,92.6,0.526,0.203,0.088,69.0,5-9,150.0,1997.0,2.0,12.0,-0.29,2.81,0.132,G-F
100046,Wendy Palmer,SEA,33.0,34,13.9,4.6,4.3,0.5,0.4,0.2,1.1,0.417,0.143,0.782,1.3,3.0,-0.6,0.5,2007,-0.8,0.174,0.087,97.6,98.3,0.499,0.065,0.154,74.0,6-2,165.0,1997.0,2.0,9.0,-3.97,1.03,0.087,F
100419,Yolanda Griffith,SAC,38.0,32,22.1,8.6,4.5,1.4,1.0,0.4,2.0,0.495,0.0,0.67,1.9,2.5,3.3,0.563,2007,8.6,0.194,0.108,96.5,88.0,0.546,0.122,0.106,75.0,6-3,188.0,1999.0,1.0,2.0,0.51,1.91,0.108,C-F
201510,A'Quonesia Franklin,SAC,23.0,34,10.3,1.6,1.3,1.7,0.5,0.0,0.8,0.271,0.25,0.643,0.1,1.2,-0.3,0.529,2008,0.1,0.122,0.063,90.5,90.4,0.348,0.312,0.064,64.0,5-4,154.0,2008.0,3.0,38.0,-4.87,0.55,0.063,G
100526,Adrian Williams-Strong,SAC,32.0,34,20.2,6.1,4.9,0.6,0.6,0.2,1.6,0.439,0.0,0.614,2.0,2.9,-1.7,0.529,2008,-4.7,0.171,0.069,92.1,96.8,0.468,0.053,0.127,77.0,6-5,170.0,2000.0,2.0,21.0,-5.94,1.18,0.069,C-F
100949,Alana Beard,WAS,27.0,33,33.1,16.1,3.6,3.5,1.7,0.6,3.2,0.395,0.354,0.733,0.1,3.5,-4.8,0.303,2008,-7.6,0.256,0.111,91.4,99.0,0.494,0.217,0.056,71.0,5-11,160.0,2004.0,1.0,2.0,-4.98,3.03,0.111,G-F
201487,Alexis Hornbuckle,DET,23.0,34,22.0,5.4,4.1,2.1,2.3,0.3,1.4,0.354,0.356,0.636,1.6,2.5,3.6,0.647,2008,8.4,0.146,0.092,99.6,91.2,0.444,0.155,0.089,71.0,5-11,,2008.0,1.0,4.0,-0.61,1.72,0.092,G
201054,Alison Bales,PHO,24.0,31,16.6,3.8,4.0,0.4,0.6,1.4,0.4,0.4,0.375,0.7,0.9,3.1,-2.3,0.355,2008,-7.3,0.119,0.104,88.6,96.0,0.466,0.046,0.119,79.0,6-7,213.0,2007.0,1.0,9.0,-7.06,1.34,0.104,C
100170,Allison Feaster,IND,33.0,33,9.1,2.6,0.7,0.8,0.2,0.1,0.4,0.337,0.307,1.0,0.3,0.4,-1.1,0.485,2008,-7.7,0.154,0.064,83.2,90.9,0.473,0.176,0.038,71.0,5-11,168.0,1998.0,1.0,5.0,-7.49,0.48,0.064,F
201483,Amber Holt,CON,24.0,34,21.0,6.5,3.1,1.9,0.4,0.1,0.9,0.407,0.329,0.778,1.1,2.0,1.6,0.618,2008,4.5,0.154,0.08,99.7,95.2,0.507,0.149,0.075,72.0,6-0,,2008.0,1.0,9.0,-2.29,1.43,0.08,F
100935,Amber Jacobs,LAS,27.0,11,13.0,1.8,0.8,1.5,0.3,0.0,1.5,0.261,0.333,0.75,0.2,0.6,-0.2,0.364,2008,-3.5,0.125,0.0,95.1,98.5,0.404,0.172,0.033,68.0,5-8,152.0,2004.0,3.0,33.0,-7.52,0.0,0.0,G
100747,Andrea Gardner,WAS,29.0,22,8.1,2.6,2.3,0.3,0.1,0.0,0.5,0.379,0.0,0.542,1.0,1.2,-1.1,0.273,2008,-7.9,0.178,0.051,88.4,96.3,0.416,0.059,0.136,75.0,6-3,190.0,2002.0,2.0,27.0,-7.47,0.23,0.051,F-C
100445,Ann Wauters,SAN,28.0,32,30.6,14.7,7.5,1.8,1.1,1.2,2.2,0.533,0.355,0.714,1.5,6.0,2.7,0.719,2008,4.4,0.228,0.169,97.1,92.7,0.576,0.121,0.127,76.0,6-4,193.0,2000.0,1.0,1.0,0.56,4.14,0.169,C
100493,Anna DeForge,MIN,33.0,34,24.9,8.5,3.0,1.7,0.8,0.1,0.9,0.391,0.364,0.763,0.7,2.3,-0.5,0.471,2008,-1.1,0.162,0.082,99.5,100.6,0.5,0.115,0.062,70.0,5-10,160.0,,,,-4.37,1.74,0.082,G
201048,Armintie Herrington,CHI,24.0,34,22.4,6.9,3.7,1.7,1.1,0.4,1.4,0.438,0.0,0.52,1.7,2.0,-1.0,0.353,2008,-1.0,0.177,0.075,93.9,95.0,0.472,0.149,0.084,69.0,5-9,133.0,2007.0,1.0,3.0,-4.24,1.43,0.075,G
101047,Ashley Battle,NYL,27.0,34,9.9,3.6,1.6,0.7,0.4,0.0,0.8,0.378,0.367,0.72,0.5,1.0,2.4,0.559,2008,13.2,0.193,0.096,99.1,85.9,0.504,0.133,0.08,72.0,6-0,170.0,2005.0,2.0,25.0,2.1,0.81,0.096,F
100942,Ashley Robinson,SEA,26.0,33,10.0,0.9,2.2,0.4,0.4,0.6,0.8,0.302,0.0,0.3,0.9,1.3,-2.9,0.636,2008,-11.4,0.103,-0.01,82.0,93.4,0.306,0.068,0.109,76.0,6-4,180.0,2004.0,2.0,14.0,-11.22,-0.08,-0.01,C
100723,Asjha Jones,CON,28.0,33,29.2,17.0,6.1,2.5,0.6,0.8,2.2,0.484,0.217,0.786,2.2,3.9,5.4,0.606,2008,10.1,0.268,0.146,104.4,94.3,0.537,0.165,0.101,74.0,6-2,196.0,2002.0,1.0,4.0,2.98,3.52,0.146,F
100494,Barbara Farris,SAC,32.0,34,16.3,3.5,3.8,0.2,0.6,0.1,1.0,0.473,0.0,0.698,1.1,2.7,-0.1,0.471,2008,0.0,0.106,0.046,99.1,99.1,0.527,0.022,0.102,75.0,6-3,200.0,,,,-5.49,0.64,0.046,F-C
200681,Barbara Turner,CON,25.0,34,19.5,8.0,3.2,1.5,0.4,0.4,1.2,0.417,0.373,0.775,0.7,2.5,2.9,0.618,2008,7.9,0.176,0.116,102.4,94.5,0.591,0.135,0.075,72.0,6-0,172.0,2006.0,1.0,11.0,0.12,1.92,0.116,G-F
100342,Becky Hammon,SAN,32.0,33,33.4,17.6,2.8,4.9,1.3,0.2,3.2,0.39,0.35,0.937,0.4,2.4,3.7,0.697,2008,4.2,0.257,0.147,97.9,93.7,0.566,0.282,0.042,66.0,5-6,136.0,,,,0.47,4.05,0.147,G
100484,Betty Lennox,ATL,32.0,34,29.7,17.5,4.2,2.4,1.3,0.1,3.4,0.415,0.358,0.855,1.1,3.1,-8.2,0.118,2008,-13.5,0.282,0.12,91.2,104.7,0.532,0.174,0.069,68.0,5-8,143.0,2000.0,1.0,6.0,-6.77,3.03,0.12,G
201084,Brooke Smith,PHO,25.0,10,13.4,4.1,3.6,0.9,0.2,0.3,0.9,0.571,0.0,0.692,1.0,2.6,-0.2,0.7,2008,-1.4,0.123,0.077,102.4,103.8,0.608,0.107,0.12,75.0,6-3,195.0,2007.0,2.0,23.0,-5.18,0.26,0.077,F-C
100667,Brooke Wyckoff,CHI,29.0,34,17.5,2.2,2.3,1.4,0.4,0.6,1.0,0.342,0.314,0.563,0.4,1.9,0.0,0.353,2008,1.4,0.09,0.034,94.4,93.0,0.469,0.129,0.069,73.0,6-1,183.0,2001.0,2.0,26.0,-5.41,0.51,0.034,F
201067,Camille Smith,SEA,24.0,32,20.7,7.7,3.8,1.1,0.9,0.4,1.9,0.503,0.36,0.639,1.5,2.4,-1.6,0.438,2008,-3.5,0.186,0.096,91.6,95.0,0.555,0.104,0.094,74.0,6-2,180.0,2007.0,2.0,17.0,-4.69,1.59,0.096,F
201496,Candace Parker,LAS,23.0,33,33.6,18.5,9.5,3.4,1.3,2.3,2.8,0.523,0.423,0.733,2.5,6.9,3.5,0.606,2008,5.8,0.24,0.221,98.2,92.4,0.582,0.203,0.136,76.0,6-4,175.0,2008.0,1.0,1.0,2.34,6.13,0.221,F-C
200676,Candice Dupree,CHI,24.0,34,33.1,16.3,7.9,2.3,1.0,1.3,2.9,0.457,0.143,0.78,2.2,5.7,0.4,0.353,2008,1.7,0.256,0.157,97.7,96.0,0.521,0.139,0.125,74.0,6-2,162.0,2006.0,1.0,6.0,-0.34,4.42,0.157,F
201499,Candice Wiggins,MIN,22.0,30,27.5,15.7,3.2,3.0,1.8,0.2,1.9,0.403,0.306,0.817,1.3,1.9,2.4,0.467,2008,3.9,0.248,0.135,100.4,96.5,0.553,0.198,0.058,71.0,5-11,154.0,2008.0,1.0,3.0,-0.02,2.78,0.135,G
200665,Cappie Pondexter,PHO,26.0,32,31.3,21.2,3.7,4.2,1.2,0.2,2.9,0.413,0.313,0.846,0.8,2.9,-1.5,0.469,2008,-1.6,0.303,0.133,103.7,105.3,0.518,0.247,0.054,69.0,5-9,160.0,2006.0,1.0,2.0,-1.44,3.33,0.133,G
